circle_index,b_int,g_int,r_int,h_int,s_int,v_int
c11799.png,90.42539682539683,61.2952380952381,46.7968253968254,111.74285714285715,153.2888888888889,91.17142857142858
c11800.png,132.7079365079365,92.37777777777778,87.83809523809524,121.95873015873016,103.05714285714286,132.74603174603175
c11801.png,131.9777777777778,187.0095238095238,212.23174603174604,36.88253968253968,101.10793650793651,217.21904761904761
c11802.png,86.4063492063492,84.78095238095239,117.89206349206349,58.574603174603176,114.45714285714286,131.48888888888888
c11803.png,88.6920634920635,59.20952380952381,44.77460317460317,111.73333333333333,156.6952380952381,89.43809523809524
c11804.png,186.9047619047619,204.7047619047619,203.11428571428573,46.39365079365079,56.35873015873016,216.92698412698414
c11805.png,129.66984126984127,88.71746031746032,80.97777777777777,121.39682539682539,112.78095238095239,129.7079365079365
c11806.png,67.67301587301587,71.52063492063492,86.14920634920635,66.35555555555555,136.85079365079366,99.44444444444444
c11807.png,131.9777777777778,187.0095238095238,212.23174603174604,36.88253968253968,101.10793650793651,217.21904761904761
c11808.png,86.4063492063492,84.78095238095239,117.89206349206349,58.574603174603176,114.45714285714286,131.48888888888888
c11809.png,88.54285714285714,59.165079365079364,44.74603174603175,111.75555555555556,156.68571428571428,89.28888888888889
c11810.png,186.9047619047619,204.66031746031746,203.26349206349207,46.48253968253968,56.092063492063495,216.92698412698414
c11811.png,119.71746031746032,89.70793650793651,84.0984126984127,115.63809523809523,103.13968253968254,120.00952380952381
c11812.png,100.28888888888889,109.19047619047619,140.76825396825396,6.498412698412698,73.63174603174603,140.76825396825396
c11813.png,192.76190476190476,128.54920634920634,71.43174603174603,108.57142857142857,158.74920634920636,193.23492063492063
c11814.png,67.95873015873016,71.33333333333333,86.06666666666666,66.02857142857142,136.12063492063493,99.41904761904762
c11815.png,131.9777777777778,187.0095238095238,212.23174603174604,36.88253968253968,101.10793650793651,217.21904761904761
c11816.png,121.34920634920636,91.35555555555555,85.44126984126984,115.0984126984127,101.12380952380953,121.51428571428572
c11817.png,86.4063492063492,84.78095238095239,117.89206349206349,58.574603174603176,114.45714285714286,131.48888888888888
c11818.png,186.9047619047619,204.66031746031746,203.26349206349207,46.48253968253968,56.092063492063495,216.92698412698414
c11819.png,163.86031746031745,79.2063492063492,54.57142857142857,113.32063492063492,172.16507936507938,163.86031746031745
c11820.png,102.65714285714286,108.74285714285715,138.76825396825396,9.273015873015874,67.43492063492063,138.76825396825396
c11821.png,88.81587301587301,59.15238095238095,44.74603174603175,111.80634920634921,156.75873015873015,89.56190476190476
c11822.png,68.80634920634921,71.27301587301588,86.57460317460317,65.38412698412698,134.68253968253967,100.0063492063492
c11823.png,131.9777777777778,187.0095238095238,212.23174603174604,36.88253968253968,101.10793650793651,217.21904761904761
c11824.png,86.4063492063492,84.78095238095239,117.89206349206349,58.574603174603176,114.45714285714286,131.48888888888888
c11825.png,118.86349206349206,86.67936507936508,78.51746031746032,112.52063492063492,106.86031746031746,118.92698412698412
c11826.png,186.9047619047619,204.66031746031746,203.26349206349207,46.48253968253968,56.092063492063495,216.92698412698414
c11827.png,90.23492063492064,61.26984126984127,46.84761904761905,111.76825396825397,153.14920634920634,90.98095238095237
c11828.png,161.06031746031746,75.52698412698413,47.07936507936508,112.56190476190476,180.86031746031745,161.06031746031746
c11829.png,105.6920634920635,62.23809523809524,52.612698412698414,118.4031746031746,137.6031746031746,106.67301587301587
c11830.png,131.9777777777778,187.0095238095238,212.23174603174604,36.88253968253968,101.10793650793651,217.21904761904761
c11831.png,70.63492063492063,75.83809523809524,89.6984126984127,62.041269841269845,137.8761904761905,104.86984126984127
c11832.png,86.4063492063492,84.78095238095239,117.89206349206349,58.574603174603176,114.45714285714286,131.48888888888888
c11833.png,186.9047619047619,204.66031746031746,203.26349206349207,46.48253968253968,56.092063492063495,216.92698412698414
c11834.png,85.80952380952381,44.93650793650794,50.07936507936508,123.78095238095239,123.73650793650793,85.80952380952381
c11835.png,165.67619047619047,81.39682539682539,60.65079365079365,114.15555555555555,164.16825396825396,165.67619047619047
c11836.png,90.23492063492064,61.26984126984127,46.84761904761905,111.76825396825397,153.14920634920634,90.98095238095237
c11837.png,120.95555555555555,60.904761904761905,22.409523809523808,108.24444444444444,207.93015873015872,120.95555555555555
c11838.png,131.97142857142856,187.0095238095238,212.23809523809524,36.885714285714286,101.0952380952381,217.21269841269842
c11839.png,117.96825396825396,77.13968253968254,61.98095238095238,112.00952380952381,136.4031746031746,117.96825396825396
c11840.png,86.4063492063492,84.78095238095239,117.89206349206349,58.574603174603176,114.45714285714286,131.48888888888888
c11841.png,186.9047619047619,204.66031746031746,203.26349206349207,46.48253968253968,56.092063492063495,216.92698412698414
c11842.png,85.80952380952381,44.93650793650794,50.07936507936508,123.78095238095239,123.73650793650793,85.80952380952381
c11843.png,131.86349206349206,78.35555555555555,51.62222222222222,112.64444444444445,158.22857142857143,132.0793650793651
c11844.png,95.2063492063492,102.81904761904762,134.1015873015873,5.796825396825397,74.02539682539683,134.1015873015873
c11845.png,71.21587301587302,81.04126984126984,96.13968253968254,61.8984126984127,129.47936507936507,106.96507936507936
c11846.png,90.23492063492064,61.26984126984127,46.84761904761905,111.76825396825397,153.14920634920634,90.98095238095237
c11847.png,131.97142857142856,187.0126984126984,212.25079365079364,36.885714285714286,101.07301587301588,217.21269841269842
c11848.png,67.4984126984127,74.08571428571429,89.11428571428571,62.23809523809524,131.5142857142857,100.42857142857143
c11849.png,86.4063492063492,84.78095238095239,117.89206349206349,58.574603174603176,114.45714285714286,131.48888888888888
c11850.png,166.0063492063492,81.54920634920634,60.87936507936508,114.19365079365079,164.02539682539683,166.0063492063492
c11851.png,186.9047619047619,204.66031746031746,203.26349206349207,46.48253968253968,56.092063492063495,216.92698412698414
c11852.png,95.24761904761905,102.86031746031746,134.14285714285714,5.796825396825397,73.99365079365079,134.14285714285714
c11853.png,90.23492063492064,61.26984126984127,46.84761904761905,111.76825396825397,153.14920634920634,90.98095238095237
c11854.png,121.28253968253968,62.58730158730159,22.23174603174603,107.74920634920635,208.3904761904762,121.28253968253968
c11855.png,139.8126984126984,190.7904761904762,213.14603174603175,42.08571428571429,104.6126984126984,223.35238095238094
c11856.png,139.75555555555556,85.33333333333333,55.93333333333333,111.07936507936508,154.84761904761905,139.75555555555556
c11857.png,86.4063492063492,84.78095238095239,117.89206349206349,58.574603174603176,114.45714285714286,131.48888888888888
c11858.png,186.9047619047619,204.66031746031746,203.26349206349207,46.48253968253968,56.092063492063495,216.92698412698414
c11859.png,95.2031746031746,102.81587301587301,134.0984126984127,5.796825396825397,74.02222222222223,134.0984126984127
c11860.png,90.23492063492064,61.26984126984127,46.84761904761905,111.76825396825397,153.14920634920634,90.98095238095237
c11861.png,166.3015873015873,81.01269841269841,57.87301587301587,113.61587301587302,168.74285714285713,166.3015873015873
c11862.png,138.27936507936508,191.27619047619046,212.27301587301588,42.03492063492064,105.47936507936508,222.45714285714286
c11863.png,89.4984126984127,62.803174603174604,52.955555555555556,106.1047619047619,138.66031746031746,90.90793650793651
c11864.png,186.1809523809524,205.37142857142857,201.10476190476192,49.32698412698413,55.25079365079365,215.36825396825398
c11865.png,92.23174603174603,84.95555555555555,111.3047619047619,61.84126984126984,124.29523809523809,134.14285714285714
c11866.png,92.36507936507937,48.82539682539682,54.114285714285714,124.06031746031746,127.11428571428571,92.36507936507937
c11867.png,101.71111111111111,106.25079365079365,137.23174603174604,45.15238095238095,68.08571428571429,137.23174603174604
c11868.png,90.04126984126984,60.93015873015873,46.717460317460315,109.45396825396826,150.58412698412698,90.8031746031746
c11869.png,107.80634920634921,68.46984126984127,60.61904761904762,97.80634920634921,134.17777777777778,113.63492063492063
c11870.png,138.27936507936508,191.27619047619046,212.27301587301588,42.03492063492064,105.47936507936508,222.45714285714286
c11871.png,92.23174603174603,84.95555555555555,111.3047619047619,61.84126984126984,124.29523809523809,134.14285714285714
c11872.png,142.26031746031745,90.0,62.644444444444446,113.67301587301587,143.27301587301588,142.45714285714286
c11873.png,185.59047619047618,203.52698412698413,198.40952380952382,49.71111111111111,57.453968253968256,214.69206349206348
c11874.png,110.32063492063492,76.18095238095238,73.17777777777778,119.4984126984127,112.27936507936508,110.33968253968254
c11875.png,168.45714285714286,83.16507936507936,61.092063492063495,113.97142857142858,164.83492063492062,168.45714285714286
c11876.png,103.28571428571429,60.853968253968254,56.33968253968254,97.67619047619047,158.14603174603175,113.86984126984127
c11877.png,90.62539682539682,66.97142857142858,59.22857142857143,106.93333333333334,130.85714285714286,92.14920634920635
